filename,width,height,class,xmin,ymin,xmax,ymax
02_14_15.xml,800,800,ship,441,140,444,144
02_14_15.xml,800,800,ship,440,126,445,129
02_14_15.xml,800,800,ship,437,131,441,135
02_14_15.xml,800,800,ship,578,204,583,207
02_14_15.xml,800,800,ship,546,171,551,176
02_14_15.xml,800,800,ship,494,317,497,320
02_14_15.xml,800,800,ship,58,25,65,30
02_14_15.xml,800,800,ship,372,6,379,16
02_14_15.xml,800,800,ship,368,7,373,15
02_14_15.xml,800,800,ship,364,8,370,17
02_14_15.xml,800,800,ship,360,9,366,19
02_14_15.xml,800,800,ship,389,11,392,15
01_9_17.xml,800,800,ship,120,615,135,629
02_8_29.xml,800,800,ship,25,606,43,623
02_11_23.xml,800,800,ship,530,240,550,262
03_4_3.xml,800,800,ship,527,197,537,206
03_4_3.xml,800,800,ship,415,303,423,310
03_4_3.xml,800,800,ship,336,351,347,360
03_4_3.xml,800,800,ship,705,186,715,205
03_4_3.xml,800,800,ship,714,185,722,204
03_4_3.xml,800,800,ship,722,187,728,203
03_4_3.xml,800,800,ship,728,180,735,191
04_9_25.xml,800,800,ship,48,215,65,237
04_3_25.xml,800,800,ship,753,117,789,150
04_3_25.xml,800,800,ship,104,374,111,383
04_3_25.xml,800,800,ship,145,352,149,362
04_3_25.xml,800,800,ship,467,244,477,251
04_3_25.xml,800,800,ship,120,370,125,375
04_3_25.xml,800,800,ship,151,353,157,363
04_7_17.xml,800,800,ship,777,406,784,417
04_18_20.xml,800,800,ship,162,294,172,314
04_10_20.xml,800,800,ship,198,506,207,525
05_13_23.xml,800,800,ship,20,707,35,719
04_8_29.xml,800,800,ship,678,324,699,352
04_8_28.xml,800,800,ship,651,470,672,495
05_10_18.xml,800,800,ship,342,198,352,214
05_10_18.xml,800,800,ship,581,1,633,50
05_10_18.xml,800,800,ship,432,166,450,189
05_10_18.xml,800,800,ship,596,148,627,176
05_10_18.xml,800,800,ship,421,225,431,239
05_10_18.xml,800,800,ship,469,252,478,265
05_10_18.xml,800,800,ship,446,310,469,328
05_10_18.xml,800,800,ship,442,381,505,466
05_10_18.xml,800,800,ship,657,222,682,251
05_10_18.xml,800,800,ship,609,471,628,495
05_10_18.xml,800,800,ship,707,430,755,483
05_10_18.xml,800,800,ship,560,661,606,702
05_10_18.xml,800,800,ship,659,676,707,720
05_10_18.xml,800,800,ship,727,775,754,800
05_10_18.xml,800,800,ship,772,711,800,743
04_17_17.xml,800,800,ship,471,710,484,723
04_2_21.xml,800,800,ship,70,599,108,625
04_2_21.xml,800,800,ship,210,565,236,590
04_2_21.xml,800,800,ship,126,358,152,387
04_2_21.xml,800,800,ship,79,237,100,256
04_2_21.xml,800,800,ship,230,279,258,306
04_2_21.xml,800,800,ship,238,148,257,163
04_2_21.xml,800,800,ship,309,206,335,226
04_2_21.xml,800,800,ship,45,689,82,723
04_2_21.xml,800,800,ship,383,392,416,425
04_2_21.xml,800,800,ship,378,10,399,27
04_2_21.xml,800,800,ship,442,138,469,157
04_2_21.xml,800,800,ship,551,144,576,162
04_2_21.xml,800,800,ship,508,1,538,17
04_2_21.xml,800,800,ship,625,21,652,37
04_2_21.xml,800,800,ship,740,73,775,98
04_6_28.xml,800,800,ship,116,257,154,287
04_6_28.xml,800,800,ship,399,214,410,231
03_2_5.xml,800,800,ship,632,452,651,484
04_16_8.xml,800,800,ship,335,196,366,215
04_18_16.xml,800,800,ship,644,26,659,45
03_8_24.xml,800,800,ship,409,458,430,481
04_15_19.xml,800,800,ship,254,652,267,673
04_15_19.xml,800,800,ship,479,740,493,754
04_13_14.xml,800,800,ship,409,582,418,587
04_13_14.xml,800,800,ship,414,551,423,557
04_10_9.xml,800,800,ship,17,713,38,733
04_10_9.xml,800,800,ship,13,774,33,790
04_10_9.xml,800,800,ship,527,13,534,25
04_10_9.xml,800,800,ship,384,244,391,252
03_6_16.xml,800,800,ship,8,616,32,640
03_6_16.xml,800,800,ship,110,554,122,568
04_9_26.xml,800,800,ship,315,157,326,170
03_5_12.xml,800,800,ship,17,136,49,192
03_5_12.xml,800,800,ship,17,266,47,301
03_5_12.xml,800,800,ship,43,340,68,386
03_5_12.xml,800,800,ship,138,551,168,596
03_5_12.xml,800,800,ship,170,250,194,297
03_5_12.xml,800,800,ship,168,409,194,433
03_5_12.xml,800,800,ship,306,458,319,472
03_5_12.xml,800,800,ship,332,572,364,592
03_5_12.xml,800,800,ship,312,336,337,354
03_5_12.xml,800,800,ship,231,50,250,81
03_5_12.xml,800,800,ship,360,256,395,280
03_5_12.xml,800,800,ship,423,139,440,162
03_5_12.xml,800,800,ship,475,1,511,38
03_5_12.xml,800,800,ship,515,333,534,352
03_5_12.xml,800,800,ship,584,90,615,112
03_5_12.xml,800,800,ship,452,708,465,720
03_5_12.xml,800,800,ship,477,773,494,784
03_5_12.xml,800,800,ship,676,411,683,421
03_18_13.xml,800,800,ship,762,102,778,125
04_6_20.xml,800,800,ship,15,691,24,704
04_6_20.xml,800,800,ship,63,722,76,738
04_6_20.xml,800,800,ship,177,738,186,745
04_6_20.xml,800,800,ship,723,410,728,417
03_9_23.xml,800,800,ship,21,708,46,735
04_19_29.xml,800,800,ship,224,766,232,775
04_10_29.xml,800,800,ship,519,435,532,446
04_10_29.xml,800,800,ship,589,524,614,564
03_2_6.xml,800,800,ship,61,460,84,493
03_2_6.xml,800,800,ship,228,761,255,791
04_20_6.xml,800,800,ship,452,15,460,25
04_20_6.xml,800,800,ship,427,55,437,73
04_20_6.xml,800,800,ship,423,86,428,90
04_20_6.xml,800,800,ship,424,77,428,82
04_20_6.xml,800,800,ship,421,64,426,72
04_12_19.xml,800,800,ship,1,376,27,406
04_12_19.xml,800,800,ship,489,489,522,512
04_12_19.xml,800,800,ship,479,740,507,765
04_20_11.xml,800,800,ship,552,701,582,719
04_15_3.xml,800,800,ship,392,3,399,22
04_14_21.xml,800,800,ship,300,368,315,377
04_18_27.xml,800,800,ship,62,125,67,130
04_18_27.xml,800,800,ship,47,61,53,65
04_18_27.xml,800,800,ship,50,66,54,72
03_9_25.xml,800,800,ship,441,623,460,647
04_19_27.xml,800,800,ship,779,457,794,479
04_18_26.xml,800,800,ship,699,702,703,707
04_18_26.xml,800,800,ship,696,791,705,800
05_14_21.xml,800,800,ship,660,118,687,144
03_4_4.xml,800,800,ship,165,116,178,135
03_4_4.xml,800,800,ship,188,109,196,128
03_4_4.xml,800,800,ship,343,51,352,62
03_4_4.xml,800,800,ship,391,89,400,103
03_4_4.xml,800,800,ship,492,44,504,52
03_4_4.xml,800,800,ship,553,84,563,98
03_4_4.xml,800,800,ship,558,13,568,23
03_4_4.xml,800,800,ship,605,58,610,65
03_4_4.xml,800,800,ship,623,66,631,77
03_4_4.xml,800,800,ship,608,91,619,101
03_4_4.xml,800,800,ship,624,109,642,136
03_4_4.xml,800,800,ship,684,98,696,107
03_4_4.xml,800,800,ship,778,68,791,83
03_4_4.xml,800,800,ship,772,99,786,117
03_4_4.xml,800,800,ship,735,42,740,48
03_4_4.xml,800,800,ship,678,195,684,205
03_4_4.xml,800,800,ship,519,213,526,218
05_10_17.xml,800,800,ship,378,694,410,739
05_10_17.xml,800,800,ship,407,652,432,678
05_10_17.xml,800,800,ship,501,776,524,800
05_10_17.xml,800,800,ship,772,524,798,559
04_7_20.xml,800,800,ship,291,35,298,43
04_7_20.xml,800,800,ship,23,87,28,96
04_7_20.xml,800,800,ship,311,43,315,48
03_5_17.xml,800,800,ship,6,132,18,154
03_7_17.xml,800,800,ship,163,504,207,531
05_12_21.xml,800,800,ship,94,497,121,524
03_9_3.xml,800,800,ship,670,326,676,336
04_16_19.xml,800,800,ship,23,283,37,295
04_16_19.xml,800,800,ship,613,62,624,72
04_16_19.xml,800,800,ship,633,31,649,49
04_16_20.xml,800,800,ship,55,126,77,145
04_16_20.xml,800,800,ship,477,423,491,441
04_15_12.xml,800,800,ship,288,676,319,696
03_7_22.xml,800,800,ship,263,12,289,37
03_7_22.xml,800,800,ship,278,514,290,538
03_5_13.xml,800,800,ship,106,448,118,462
04_5_26.xml,800,800,ship,295,185,310,195
05_11_19.xml,800,800,ship,556,415,583,438
05_11_19.xml,800,800,ship,673,393,694,420
05_11_19.xml,800,800,ship,661,600,702,647
04_18_19.xml,800,800,ship,46,316,57,337
05_10_23.xml,800,800,ship,195,31,229,58
05_10_23.xml,800,800,ship,261,91,282,106
03_4_12.xml,800,800,ship,51,117,93,163
03_4_12.xml,800,800,ship,63,268,89,304
03_4_12.xml,800,800,ship,9,766,29,800
03_4_12.xml,800,800,ship,178,421,210,469
03_4_12.xml,800,800,ship,192,672,229,709
03_4_12.xml,800,800,ship,326,607,350,651
03_4_12.xml,800,800,ship,314,786,335,798
03_4_12.xml,800,800,ship,466,492,479,528
03_4_12.xml,800,800,ship,629,706,651,742
03_9_4.xml,800,800,ship,559,702,582,711
03_9_4.xml,800,800,ship,751,479,759,489
03_9_4.xml,800,800,ship,726,186,734,195
03_9_4.xml,800,800,ship,613,524,621,533
03_6_10.xml,800,800,ship,444,8,477,66
04_20_20.xml,800,800,ship,386,372,400,386
04_20_20.xml,800,800,ship,400,342,410,353
04_20_20.xml,800,800,ship,420,362,433,372
04_20_20.xml,800,800,ship,361,738,372,753
04_20_20.xml,800,800,ship,381,744,392,760
04_20_20.xml,800,800,ship,394,708,401,722
04_20_20.xml,800,800,ship,419,691,435,707
04_20_20.xml,800,800,ship,402,701,416,722
04_20_20.xml,800,800,ship,419,710,429,722
04_20_20.xml,800,800,ship,439,708,449,715
04_20_20.xml,800,800,ship,445,699,457,706
04_20_20.xml,800,800,ship,403,721,416,734
04_20_20.xml,800,800,ship,445,712,456,721
04_20_20.xml,800,800,ship,645,154,650,158
04_20_20.xml,800,800,ship,647,200,652,208
04_14_23.xml,800,800,ship,390,422,403,433
04_14_23.xml,800,800,ship,608,618,615,635
04_14_23.xml,800,800,ship,578,586,591,610
04_14_12.xml,800,800,ship,528,289,533,294
04_14_12.xml,800,800,ship,523,293,528,300
04_14_12.xml,800,800,ship,528,293,535,311
04_13_8.xml,800,800,ship,87,325,94,330
03_7_14.xml,800,800,ship,596,261,614,280
04_14_16.xml,800,800,ship,554,373,583,397
04_14_16.xml,800,800,ship,550,589,598,626
04_13_9.xml,800,800,ship,393,682,417,700
04_17_23.xml,800,800,ship,376,51,382,58
04_17_23.xml,800,800,ship,227,54,244,62
04_17_23.xml,800,800,ship,452,45,457,51
04_17_23.xml,800,800,ship,405,55,413,59
04_17_23.xml,800,800,ship,306,57,312,64
04_17_23.xml,800,800,ship,332,61,335,70
04_17_23.xml,800,800,ship,337,63,341,69
04_17_23.xml,800,800,ship,347,61,354,72
05_10_21.xml,800,800,ship,233,350,250,369
05_10_21.xml,800,800,ship,319,397,336,417
05_10_21.xml,800,800,ship,349,479,367,504
05_10_21.xml,800,800,ship,450,305,472,329
05_10_21.xml,800,800,ship,519,409,537,429
05_10_21.xml,800,800,ship,576,454,592,471
05_10_21.xml,800,800,ship,682,559,700,582
05_10_21.xml,800,800,ship,708,631,727,653
04_8_22.xml,800,800,ship,83,254,97,273
04_8_22.xml,800,800,ship,151,224,164,240
04_8_22.xml,800,800,ship,615,546,641,567
05_12_19.xml,800,800,ship,767,70,795,97
03_3_22.xml,800,800,ship,744,544,761,559
04_2_23.xml,800,800,ship,510,111,524,125
04_2_23.xml,800,800,ship,736,11,767,33
04_2_23.xml,800,800,ship,669,561,683,576
04_2_23.xml,800,800,ship,180,450,187,455
04_2_23.xml,800,800,ship,187,459,199,466
04_2_23.xml,800,800,ship,226,467,236,481
04_2_23.xml,800,800,ship,237,463,251,472
04_2_23.xml,800,800,ship,239,474,248,483
04_2_23.xml,800,800,ship,650,663,660,669
04_2_23.xml,800,800,ship,661,661,669,670
04_2_23.xml,800,800,ship,666,670,670,676
04_2_23.xml,800,800,ship,659,724,666,733
04_2_23.xml,800,800,ship,659,736,668,749
04_2_23.xml,800,800,ship,698,735,705,750
04_2_23.xml,800,800,ship,697,750,707,758
04_2_23.xml,800,800,ship,697,759,704,770
04_2_23.xml,800,800,ship,690,768,697,776
05_13_20.xml,800,800,ship,539,1,567,20
05_13_20.xml,800,800,ship,560,35,577,53
05_13_20.xml,800,800,ship,664,121,688,142
05_13_20.xml,800,800,ship,691,148,713,173
05_13_20.xml,800,800,ship,599,280,620,299
04_15_13.xml,800,800,ship,35,767,44,777
04_15_13.xml,800,800,ship,18,749,30,760
05_10_20.xml,800,800,ship,58,289,91,315
05_10_20.xml,800,800,ship,631,401,665,435
04_16_18.xml,800,800,ship,315,206,331,221
04_16_18.xml,800,800,ship,762,98,787,121
03_6_12.xml,800,800,ship,48,113,65,128
03_6_12.xml,800,800,ship,509,437,534,467
03_7_16.xml,800,800,ship,5,260,27,281
03_6_19.xml,800,800,ship,175,595,203,623
05_10_4.xml,800,800,ship,146,342,162,373
05_10_4.xml,800,800,ship,306,466,321,494
04_1_22.xml,800,800,ship,14,628,49,642
04_1_22.xml,800,800,ship,1,765,22,785
04_1_22.xml,800,800,ship,107,728,124,739
04_1_22.xml,800,800,ship,127,299,143,309
04_1_22.xml,800,800,ship,291,416,306,431
04_1_22.xml,800,800,ship,590,452,615,466
04_1_22.xml,800,800,ship,711,484,740,501
04_1_22.xml,800,800,ship,629,320,659,341
04_1_22.xml,800,800,ship,741,352,771,368
04_1_22.xml,800,800,ship,543,276,563,290
04_1_22.xml,800,800,ship,494,186,511,198
04_1_22.xml,800,800,ship,606,150,628,169
04_1_22.xml,800,800,ship,722,184,741,199
04_1_22.xml,800,800,ship,622,592,658,609
04_1_22.xml,800,800,ship,766,592,795,614
04_1_22.xml,800,800,ship,361,159,381,173
04_1_22.xml,800,800,ship,377,16,392,26
04_20_18.xml,800,800,ship,84,12,93,22
04_7_27.xml,800,800,ship,318,366,357,389
04_19_11.xml,800,800,ship,595,192,606,209
04_19_11.xml,800,800,ship,670,317,678,326
04_19_11.xml,800,800,ship,673,332,678,338
04_19_11.xml,800,800,ship,670,337,674,342
04_19_11.xml,800,800,ship,668,330,672,336
04_11_24.xml,800,800,ship,53,254,62,267
03_8_18.xml,800,800,ship,651,735,671,749
03_7_27.xml,800,800,ship,96,673,131,697
03_7_27.xml,800,800,ship,553,493,586,511
04_12_25.xml,800,800,ship,176,337,181,342
04_12_25.xml,800,800,ship,187,386,193,394
04_12_25.xml,800,800,ship,183,389,187,395
04_12_25.xml,800,800,ship,179,390,182,397
04_12_25.xml,800,800,ship,174,390,178,396
04_12_25.xml,800,800,ship,158,373,162,381
03_20_11.xml,800,800,ship,276,500,298,527
05_13_15.xml,800,800,ship,529,419,570,462
05_13_15.xml,800,800,ship,724,210,744,228
03_3_11.xml,800,800,ship,482,80,510,112
03_3_11.xml,800,800,ship,565,372,601,389
03_6_11.xml,800,800,ship,185,178,202,197
03_6_11.xml,800,800,ship,209,67,223,93
04_1_23.xml,800,800,ship,16,691,40,709
04_1_23.xml,800,800,ship,184,711,217,731
04_1_23.xml,800,800,ship,30,428,61,448
04_1_23.xml,800,800,ship,153,570,183,591
04_1_23.xml,800,800,ship,199,537,216,554
04_1_23.xml,800,800,ship,178,490,194,505
04_1_23.xml,800,800,ship,275,487,300,512
04_1_23.xml,800,800,ship,328,588,353,607
04_1_23.xml,800,800,ship,344,667,373,687
04_1_23.xml,800,800,ship,431,534,464,552
04_1_23.xml,800,800,ship,728,631,752,652
04_1_23.xml,800,800,ship,211,308,240,325
04_1_23.xml,800,800,ship,292,268,317,288
04_1_23.xml,800,800,ship,417,335,445,349
04_1_23.xml,800,800,ship,499,259,526,275
04_1_23.xml,800,800,ship,25,101,54,121
04_1_23.xml,800,800,ship,39,230,66,252
04_1_23.xml,800,800,ship,169,181,192,197
04_1_23.xml,800,800,ship,226,72,242,85
03_1_12.xml,800,800,ship,44,644,78,700
04_10_24.xml,800,800,ship,45,196,71,227
04_7_29.xml,800,800,ship,190,417,220,448
04_18_5.xml,800,800,ship,221,149,253,169
03_9_13.xml,800,800,ship,329,322,346,341
03_9_13.xml,800,800,ship,427,362,442,379
04_12_6.xml,800,800,ship,526,334,547,346
04_3_21.xml,800,800,ship,88,135,104,146
04_3_21.xml,800,800,ship,141,106,147,114
04_3_21.xml,800,800,ship,131,110,137,117
04_19_18.xml,800,800,ship,89,787,107,800
04_19_18.xml,800,800,ship,165,195,176,205
04_19_18.xml,800,800,ship,182,175,195,193
04_11_21.xml,800,800,ship,174,710,213,737
04_2_20.xml,800,800,ship,43,619,65,633
04_2_20.xml,800,800,ship,64,609,78,619
04_2_20.xml,800,800,ship,74,595,86,607
04_2_20.xml,800,800,ship,605,417,620,438
04_2_20.xml,800,800,ship,677,725,714,746
04_2_20.xml,800,800,ship,781,303,798,333
04_2_20.xml,800,800,ship,770,463,800,488
04_2_20.xml,800,800,ship,607,1,628,25
04_2_20.xml,800,800,ship,132,195,144,211
04_2_20.xml,800,800,ship,146,194,164,214
04_2_20.xml,800,800,ship,74,216,88,240
04_2_20.xml,800,800,ship,51,211,62,229
04_2_20.xml,800,800,ship,35,217,54,245
04_2_20.xml,800,800,ship,9,219,28,246
04_2_20.xml,800,800,ship,10,341,17,353
04_7_26.xml,800,800,ship,592,472,631,502
04_16_21.xml,800,800,ship,55,682,60,692
04_16_21.xml,800,800,ship,60,669,71,681
04_14_3.xml,800,800,ship,359,254,401,276
03_2_12.xml,800,800,ship,198,618,223,656
03_2_12.xml,800,800,ship,563,127,583,140
03_2_23.xml,800,800,ship,375,666,392,686
04_9_21.xml,800,800,ship,419,290,438,303
04_13_6.xml,800,800,ship,242,721,274,739
03_20_14.xml,800,800,ship,189,372,212,408
03_20_14.xml,800,800,ship,648,17,665,35
04_3_29.xml,800,800,ship,282,408,294,418
04_4_22.xml,800,800,ship,226,595,234,606
04_14_4.xml,800,800,ship,132,499,167,531
04_5_27.xml,800,800,ship,284,48,296,65
04_5_27.xml,800,800,ship,425,695,443,720
04_15_21.xml,800,800,ship,556,785,575,800
04_15_21.xml,800,800,ship,579,793,588,800
03_18_10.xml,800,800,ship,384,375,398,392
04_10_2.xml,800,800,ship,282,681,291,689
04_10_23.xml,800,800,ship,52,492,101,530
04_11_8.xml,800,800,ship,5,535,21,560
04_11_8.xml,800,800,ship,176,406,187,425
04_11_8.xml,800,800,ship,584,208,595,222
04_11_8.xml,800,800,ship,613,207,626,224
04_11_8.xml,800,800,ship,646,33,656,44
04_11_8.xml,800,800,ship,680,1,693,10
03_2_7.xml,800,800,ship,430,184,456,220
03_18_16.xml,800,800,ship,274,407,298,446
03_5_18.xml,800,800,ship,353,74,383,94
04_17_12.xml,800,800,ship,242,139,251,152
03_3_13.xml,800,800,ship,228,317,244,336
03_3_4.xml,800,800,ship,612,738,632,756
04_1_24.xml,800,800,ship,118,538,140,566
04_1_24.xml,800,800,ship,153,667,176,693
04_1_24.xml,800,800,ship,160,776,186,800
04_1_24.xml,800,800,ship,412,679,437,706
04_1_24.xml,800,800,ship,563,776,591,799
04_1_24.xml,800,800,ship,316,532,350,556
04_1_24.xml,800,800,ship,71,286,99,312
04_1_24.xml,800,800,ship,188,379,214,401
04_1_24.xml,800,800,ship,388,214,407,244
04_1_24.xml,800,800,ship,169,98,186,121
04_1_24.xml,800,800,ship,343,2,365,29
04_3_20.xml,800,800,ship,233,500,246,511
04_3_20.xml,800,800,ship,349,386,367,405
04_3_20.xml,800,800,ship,606,43,615,61
04_3_20.xml,800,800,ship,255,552,261,557
04_3_20.xml,800,800,ship,298,511,304,517
03_2_27.xml,800,800,ship,722,441,741,463
03_7_12.xml,800,800,ship,125,127,142,144
03_7_12.xml,800,800,ship,501,23,536,51
04_11_16.xml,800,800,ship,677,570,718,596
04_18_6.xml,800,800,ship,383,365,428,387
05_12_18.xml,800,800,ship,319,237,341,259
05_12_18.xml,800,800,ship,753,238,772,259
04_8_19.xml,800,800,ship,296,647,313,663
04_8_19.xml,800,800,ship,322,635,332,648
04_8_19.xml,800,800,ship,361,134,386,151
03_5_28.xml,800,800,ship,100,86,120,112
04_14_15.xml,800,800,ship,738,728,758,748
04_1_21.xml,800,800,ship,297,442,317,454
04_1_21.xml,800,800,ship,375,327,388,346
04_1_21.xml,800,800,ship,420,260,444,277
04_1_21.xml,800,800,ship,525,632,553,658
04_1_21.xml,800,800,ship,672,628,705,647
04_1_21.xml,800,800,ship,634,726,667,744
04_1_21.xml,800,800,ship,790,771,800,778
04_1_21.xml,800,800,ship,95,364,108,371
04_1_21.xml,800,800,ship,112,342,133,355
04_1_21.xml,800,800,ship,103,246,120,260
04_1_21.xml,800,800,ship,93,227,106,235
04_1_21.xml,800,800,ship,115,217,125,228
04_1_21.xml,800,800,ship,122,198,133,214
04_1_21.xml,800,800,ship,137,209,150,223
04_1_21.xml,800,800,ship,410,95,419,106
04_1_21.xml,800,800,ship,76,469,88,478
04_1_21.xml,800,800,ship,350,114,363,126
04_15_22.xml,800,800,ship,294,746,312,762
01_14_14.xml,800,800,ship,711,137,748,165
01_14_14.xml,800,800,ship,398,403,412,416
01_13_16.xml,800,800,ship,742,131,764,151
01_13_16.xml,800,800,ship,746,291,770,313
01_11_29.xml,800,800,ship,144,530,157,552
01_18_11.xml,800,800,ship,200,432,216,450
01_18_11.xml,800,800,ship,182,507,204,523
01_18_11.xml,800,800,ship,193,533,208,559
01_18_11.xml,800,800,ship,171,653,184,664
01_18_11.xml,800,800,ship,270,660,296,674
01_18_11.xml,800,800,ship,552,667,568,687
01_18_11.xml,800,800,ship,66,157,84,175
01_18_11.xml,800,800,ship,245,133,249,140
01_15_25.xml,800,800,ship,443,57,465,89
01_15_25.xml,800,800,ship,430,171,444,205
01_10_21.xml,800,800,ship,243,41,261,56
01_10_21.xml,800,800,ship,402,676,419,691
01_10_21.xml,800,800,ship,615,483,635,512
01_10_21.xml,800,800,ship,705,257,718,271
01_15_15.xml,800,800,ship,44,298,52,313
01_15_15.xml,800,800,ship,176,81,189,96
01_16_26.xml,800,800,ship,81,191,95,202
01_16_26.xml,800,800,ship,124,228,130,240
01_16_26.xml,800,800,ship,253,230,263,239
01_16_26.xml,800,800,ship,83,412,93,430
01_16_26.xml,800,800,ship,241,137,251,157
01_18_12.xml,800,800,ship,624,1,654,23
01_18_12.xml,800,800,ship,598,76,609,94
01_18_12.xml,800,800,ship,632,63,650,92
01_18_12.xml,800,800,ship,735,63,747,79
01_18_12.xml,800,800,ship,215,180,230,194
01_18_12.xml,800,800,ship,357,227,375,249
01_18_12.xml,800,800,ship,544,237,554,258
01_18_12.xml,800,800,ship,600,160,618,218
01_18_12.xml,800,800,ship,664,246,685,270
01_18_12.xml,800,800,ship,311,354,324,366
01_18_12.xml,800,800,ship,338,374,352,403
01_18_12.xml,800,800,ship,423,349,433,372
01_18_12.xml,800,800,ship,595,281,609,320
01_18_12.xml,800,800,ship,591,388,606,420
01_18_12.xml,800,800,ship,299,492,308,520
01_18_12.xml,800,800,ship,377,451,393,483
01_18_12.xml,800,800,ship,332,564,347,589
01_18_12.xml,800,800,ship,591,461,608,475
01_18_12.xml,800,800,ship,757,466,768,477
01_18_12.xml,800,800,ship,738,480,767,513
01_18_12.xml,800,800,ship,557,546,578,576
01_18_12.xml,800,800,ship,722,509,731,530
01_18_12.xml,800,800,ship,498,661,513,678
01_18_12.xml,800,800,ship,513,693,525,712
01_18_12.xml,800,800,ship,496,780,512,793
01_18_12.xml,800,800,ship,579,733,591,746
01_18_12.xml,800,800,ship,610,769,627,781
01_18_12.xml,800,800,ship,146,649,163,677
01_18_12.xml,800,800,ship,204,543,221,565
01_18_12.xml,800,800,ship,203,602,221,632
01_18_12.xml,800,800,ship,216,685,228,709
01_18_12.xml,800,800,ship,649,753,663,768
01_16_2.xml,800,800,ship,196,681,217,702
01_13_7.xml,800,800,ship,587,89,603,105
01_13_7.xml,800,800,ship,737,195,757,209
01_13_7.xml,800,800,ship,754,364,771,382
01_12_18.xml,800,800,ship,293,160,312,176
01_12_18.xml,800,800,ship,255,213,274,237
01_12_18.xml,800,800,ship,245,784,258,795
01_13_25.xml,800,800,ship,59,77,71,101
01_15_23.xml,800,800,ship,380,128,388,134
01_15_23.xml,800,800,ship,415,133,422,142
01_15_23.xml,800,800,ship,412,163,419,172
01_17_11.xml,800,800,ship,450,587,461,592
01_17_11.xml,800,800,ship,435,599,443,604
01_17_13.xml,800,800,ship,303,471,320,496
01_17_13.xml,800,800,ship,325,469,339,491
01_17_13.xml,800,800,ship,357,422,372,437
01_17_13.xml,800,800,ship,366,455,383,470
01_17_13.xml,800,800,ship,380,468,396,488
01_17_13.xml,800,800,ship,458,591,475,605
01_17_13.xml,800,800,ship,341,728,354,754
01_17_13.xml,800,800,ship,201,651,212,658
01_17_13.xml,800,800,ship,195,680,205,688
01_17_13.xml,800,800,ship,41,461,56,474
01_17_13.xml,800,800,ship,106,428,121,437
01_17_13.xml,800,800,ship,32,495,40,508
01_17_13.xml,800,800,ship,98,480,108,493
01_17_13.xml,800,800,ship,71,650,82,663
01_17_13.xml,800,800,ship,130,730,139,736
01_17_13.xml,800,800,ship,238,573,244,577
01_17_13.xml,800,800,ship,238,579,243,583
01_10_28.xml,800,800,ship,219,531,233,549
01_10_28.xml,800,800,ship,326,393,359,419
01_10_28.xml,800,800,ship,405,624,424,653
01_10_28.xml,800,800,ship,742,446,758,467
01_13_18.xml,800,800,ship,8,52,31,69
01_13_18.xml,800,800,ship,220,263,230,275
01_13_18.xml,800,800,ship,410,522,424,535
01_13_18.xml,800,800,ship,580,288,594,304
01_13_18.xml,800,800,ship,662,378,678,397
01_13_18.xml,800,800,ship,788,516,800,527
01_13_18.xml,800,800,ship,40,794,59,800
01_14_13.xml,800,800,ship,250,192,269,228
01_14_13.xml,800,800,ship,423,536,477,587
01_14_13.xml,800,800,ship,495,757,510,773
01_17_1.xml,800,800,ship,425,689,451,714
01_17_1.xml,800,800,ship,742,349,752,364
01_11_24.xml,800,800,ship,433,86,449,101
01_10_12.xml,800,800,ship,179,571,197,588
01_10_12.xml,800,800,ship,506,314,526,338
01_13_15.xml,800,800,ship,489,133,507,155
01_13_15.xml,800,800,ship,708,567,724,582
01_14_15.xml,800,800,ship,50,493,66,511
01_14_15.xml,800,800,ship,173,219,187,235
01_14_15.xml,800,800,ship,613,468,628,482
01_14_15.xml,800,800,ship,542,722,559,735
01_16_12.xml,800,800,ship,255,268,267,282
01_16_12.xml,800,800,ship,277,390,295,420
01_16_12.xml,800,800,ship,330,136,354,154
01_16_12.xml,800,800,ship,504,116,519,141
01_16_12.xml,800,800,ship,398,243,409,257
01_16_12.xml,800,800,ship,388,461,399,472
01_16_12.xml,800,800,ship,460,203,474,218
01_16_12.xml,800,800,ship,130,696,144,726
01_16_12.xml,800,800,ship,256,778,273,798
01_16_12.xml,800,800,ship,584,428,596,440
01_16_12.xml,800,800,ship,583,373,594,385
01_16_12.xml,800,800,ship,700,250,712,278
01_16_12.xml,800,800,ship,678,646,693,664
01_16_12.xml,800,800,ship,738,470,746,479
01_16_12.xml,800,800,ship,748,464,757,471
01_11_10.xml,800,800,ship,659,529,679,548
01_10_26.xml,800,800,ship,442,398,462,411
01_18_16.xml,800,800,ship,392,295,405,311
01_18_16.xml,800,800,ship,394,353,407,362
01_18_16.xml,800,800,ship,538,276,549,291
01_15_26.xml,800,800,ship,39,411,52,429
01_15_26.xml,800,800,ship,98,227,110,247
01_15_26.xml,800,800,ship,118,296,133,313
01_15_26.xml,800,800,ship,293,495,302,510
01_15_26.xml,800,800,ship,184,784,203,797
01_14_4.xml,800,800,ship,697,81,717,111
01_18_10.xml,800,800,ship,421,273,434,287
01_18_10.xml,800,800,ship,429,742,453,759
01_18_10.xml,800,800,ship,594,726,600,735
01_18_10.xml,800,800,ship,540,279,548,290
01_18_10.xml,800,800,ship,566,348,570,360
