,filename,width,height,class,xmin,ymin,xmax,ymax,inshore,result,det_id,bbox,iou
1850,11_8_24,800,800,ship,382,42,400,58,0,1,536,"[382, 42, 400, 58]",0.8441155552864075
1851,11_2_26,800,800,ship,7,197,28,222,0,1,419,"[7, 197, 28, 222]",0.5363202691078186
1852,11_2_26,800,800,ship,56,470,77,510,0,1,416,"[56, 470, 77, 510]",0.6121035218238831
1853,11_2_26,800,800,ship,165,383,182,404,0,1,417,"[165, 383, 182, 404]",0.4099077880382538
1854,11_2_26,800,800,ship,227,242,242,260,0,1,418,"[227, 242, 242, 260]",0.7198754549026489
1855,11_8_28,800,800,ship,741,272,757,288,0,1,541,"[741, 272, 757, 288]",0.5009869337081909
1856,11_8_28,800,800,ship,768,513,782,535,0,1,540,"[768, 513, 782, 535]",0.771062433719635
1857,11_8_28,800,800,ship,725,665,743,686,0,1,539,"[725, 665, 743, 686]",0.8779818415641785
1858,11_6_28,800,800,ship,26,566,47,584,0,1,508,"[26, 566, 47, 584]",0.6504496335983276
1859,11_6_28,800,800,ship,596,439,627,478,0,1,507,"[596, 439, 627, 478]",0.31700101494789124
1860,11_2_29,800,800,ship,46,326,66,357,0,1,420,"[46, 326, 66, 357]",0.6666735410690308
1861,11_20_8,800,800,ship,259,382,280,412,0,1,399,"[259, 382, 280, 412]",0.8135539293289185
1862,11_2_17,800,800,ship,266,88,286,105,0,1,408,"[266, 88, 286, 105]",0.530706524848938
1863,11_2_17,800,800,ship,62,1,90,19,0,1,409,"[62, 1, 90, 19]",0.7318019270896912
1864,11_5_24,800,800,ship,1,543,13,574,0,1,498,"[1, 543, 13, 574]",0.6296166777610779
1865,11_5_24,800,800,ship,461,119,474,138,0,1,496,"[461, 119, 474, 138]",0.7261661887168884
1866,11_5_24,800,800,ship,494,79,511,95,0,1,497,"[494, 79, 511, 95]",0.7410449385643005
1867,11_2_5,800,800,ship,104,648,113,659,1,1,424,"[104, 648, 113, 659]",0.4840377867221832
1868,11_6_9,800,800,ship,409,63,429,78,0,1,511,"[409, 63, 429, 78]",0.7783336043357849
1869,11_20_27,800,800,ship,1,669,13,697,1,1,383,"[1, 669, 13, 697]",0.8258627653121948
1870,11_20_27,800,800,ship,63,719,75,749,1,1,382,"[63, 719, 75, 749]",0.6275594830513
1871,11_3_20,800,800,ship,1,65,24,114,0,1,451,"[1, 65, 24, 114]",0.6689305901527405
1872,11_3_12,800,800,ship,213,289,221,302,1,1,442,"[213, 289, 221, 302]",0.1851796656847
1873,11_3_12,800,800,ship,220,293,230,308,1,1,442,"[220, 293, 230, 308]",0.5633985996246338
1874,11_3_12,800,800,ship,242,151,249,158,1,1,441,"[242, 151, 249, 158]",0.6892089247703552
1875,11_20_29,800,800,ship,154,290,161,299,1,0,0,"[154, 290, 161, 299]",0.0
1876,11_20_29,800,800,ship,172,299,186,306,1,1,391,"[172, 299, 186, 306]",0.5109046697616577
1877,11_20_29,800,800,ship,1,341,10,351,1,0,0,"[1, 341, 10, 351]",0.0
1878,11_20_29,800,800,ship,40,296,47,303,1,0,0,"[40, 296, 47, 303]",0.0
1879,11_20_29,800,800,ship,244,239,254,249,1,1,390,"[244, 239, 254, 249]",0.46713119745254517
1880,11_20_29,800,800,ship,270,227,276,232,1,0,0,"[270, 227, 276, 232]",0.0
1881,11_20_29,800,800,ship,298,153,305,162,1,1,393,"[298, 153, 305, 162]",0.5436949729919434
1882,11_20_29,800,800,ship,254,57,269,72,1,1,388,"[254, 57, 269, 72]",0.6311116814613342
1883,11_20_29,800,800,ship,254,33,264,44,1,1,386,"[254, 33, 264, 44]",0.47571489214897156
1884,11_7_24,800,800,ship,111,194,138,220,0,1,515,"[111, 194, 138, 220]",0.8206527233123779
1885,11_7_24,800,800,ship,145,396,158,430,0,1,516,"[145, 396, 158, 430]",0.6587837934494019
1886,11_8_27,800,800,ship,681,311,712,331,0,1,538,"[681, 311, 712, 331]",0.7534670233726501
1887,11_7_25,800,800,ship,502,636,547,688,0,1,518,"[502, 636, 547, 688]",0.7701199650764465
1888,11_8_15,800,800,ship,260,544,282,568,0,1,528,"[260, 544, 282, 568]",0.5760176181793213
1889,11_6_30,800,800,ship,351,333,379,357,0,1,510,"[351, 333, 379, 357]",0.699325442314148
1890,11_20_30,800,800,ship,217,611,227,619,1,0,0,"[217, 611, 227, 619]",0.0
1891,11_20_30,800,800,ship,221,625,230,631,1,0,0,"[221, 625, 230, 631]",0.0
1892,11_4_8,800,800,ship,293,755,303,770,1,1,489,"[293, 755, 303, 770]",0.5142357349395752
1893,11_4_8,800,800,ship,271,632,281,645,1,1,490,"[271, 632, 281, 645]",0.8146222829818726
1894,11_4_8,800,800,ship,270,611,280,622,1,0,0,"[270, 611, 280, 622]",0.0
1895,11_4_8,800,800,ship,58,365,64,371,1,0,0,"[58, 365, 64, 371]",0.0
1896,11_8_21,800,800,ship,118,19,131,29,0,1,534,"[118, 19, 131, 29]",0.6272858381271362
1897,11_2_3,800,800,ship,221,406,235,421,0,1,422,"[221, 406, 235, 421]",0.6364319920539856
1898,11_2_3,800,800,ship,421,226,432,235,0,1,421,"[421, 226, 432, 235]",0.5491440296173096
1899,12_10_14,800,800,ship,148,320,158,338,0,1,565,"[148, 320, 158, 338]",0.7608692049980164
1900,12_10_14,800,800,ship,155,763,164,776,0,1,566,"[155, 763, 164, 776]",0.7054041624069214
1901,12_14_4,800,800,ship,436,182,452,201,1,1,719,"[436, 182, 452, 201]",0.47750669717788696
1902,12_10_22,800,800,ship,14,616,39,647,0,1,581,"[14, 616, 39, 647]",0.5340007543563843
1903,12_10_22,800,800,ship,109,527,122,555,0,1,580,"[109, 527, 122, 555]",0.7152974009513855
1904,12_10_22,800,800,ship,256,705,275,742,0,1,579,"[256, 705, 275, 742]",0.7353123426437378
1905,12_10_22,800,800,ship,347,555,363,584,0,1,582,"[347, 555, 363, 584]",0.613340437412262
1906,12_10_22,800,800,ship,607,574,621,605,0,1,576,"[607, 574, 621, 605]",0.5851517915725708
1907,12_10_22,800,800,ship,687,429,707,464,0,1,583,"[687, 429, 707, 464]",0.837216854095459
1908,12_10_22,800,800,ship,574,154,592,185,0,1,577,"[574, 154, 592, 185]",0.8747457265853882
1909,12_10_22,800,800,ship,632,19,649,49,0,1,578,"[632, 19, 649, 49]",0.7244619131088257
1910,12_10_22,800,800,ship,710,127,743,185,0,1,584,"[710, 127, 743, 185]",0.7960599064826965
1911,12_10_22,800,800,ship,789,252,800,280,0,1,585,"[789, 252, 800, 280]",0.7557637095451355
1912,12_11_16,800,800,ship,271,635,293,688,0,1,615,"[271, 635, 293, 688]",0.7116252183914185
1913,12_11_16,800,800,ship,505,50,519,68,0,1,617,"[505, 50, 519, 68]",0.593069851398468
1914,12_11_16,800,800,ship,502,484,512,498,0,1,616,"[502, 484, 512, 498]",0.6656798124313354
1915,12_13_20,800,800,ship,1,424,20,462,0,1,692,"[1, 424, 20, 462]",0.6489872336387634
1916,12_13_20,800,800,ship,538,613,555,654,0,1,688,"[538, 613, 555, 654]",0.6671192049980164
1917,12_13_20,800,800,ship,617,420,641,462,0,1,689,"[617, 420, 641, 462]",0.7703847885131836
1918,12_13_20,800,800,ship,777,241,800,282,0,1,693,"[777, 241, 800, 282]",0.668930172920227
1919,12_13_20,800,800,ship,779,673,794,705,0,1,691,"[779, 673, 794, 705]",0.5899916887283325
1920,12_13_20,800,800,ship,384,594,401,631,0,0,0,"[384, 594, 401, 631]",0.0
1921,12_13_20,800,800,ship,613,12,630,34,0,1,690,"[613, 12, 630, 34]",0.5779504179954529
1922,12_17_15,800,800,ship,777,641,800,668,0,1,734,"[777, 641, 800, 668]",0.834309458732605
1923,12_18_17,800,800,ship,233,43,254,93,0,1,756,"[233, 43, 254, 93]",0.6361016631126404
1924,12_18_17,800,800,ship,455,1,474,18,0,1,757,"[455, 1, 474, 18]",0.6895264387130737
1925,12_15_24,800,800,ship,160,94,177,132,0,1,727,"[160, 94, 177, 132]",0.7251691818237305
1926,12_14_21,800,800,ship,66,203,87,245,0,1,716,"[66, 203, 87, 245]",0.7626741528511047
1927,12_14_21,800,800,ship,198,1,215,20,0,0,0,"[198, 1, 215, 20]",0.0
1928,12_14_21,800,800,ship,132,402,149,433,0,0,0,"[132, 402, 149, 433]",0.0
1929,12_10_23,800,800,ship,1,261,8,284,0,0,0,"[1, 261, 8, 284]",0.0
1930,12_10_23,800,800,ship,62,556,77,597,0,1,586,"[62, 556, 77, 597]",0.640410304069519
1931,12_10_23,800,800,ship,82,94,98,119,0,1,588,"[82, 94, 98, 119]",0.792538583278656
1932,12_10_23,800,800,ship,304,36,331,70,0,1,587,"[304, 36, 331, 70]",0.7679412364959717
1933,12_15_20,800,800,ship,58,1,72,18,0,1,724,"[58, 1, 72, 18]",0.49977898597717285
1934,12_15_20,800,800,ship,388,266,401,296,0,1,725,"[388, 266, 401, 296]",0.6840998530387878
1935,11_9_18,800,800,ship,49,234,72,258,0,1,556,"[49, 234, 72, 258]",0.4938410818576813
1936,11_9_18,800,800,ship,625,346,690,380,0,1,555,"[625, 346, 690, 380]",0.6092712879180908
1937,12_12_16,800,800,ship,490,107,542,140,0,1,653,"[490, 107, 542, 140]",0.4504570960998535
1938,12_10_21,800,800,ship,762,752,780,786,0,1,569,"[762, 752, 780, 786]",0.8167767524719238
1939,12_10_21,800,800,ship,759,656,774,682,0,1,575,"[759, 656, 774, 682]",0.496192991733551
1940,12_10_21,800,800,ship,204,228,238,282,0,1,571,"[204, 228, 238, 282]",0.5747925043106079
1941,12_10_21,800,800,ship,310,543,343,585,0,1,570,"[310, 543, 343, 585]",0.8232599496841431
1942,12_10_21,800,800,ship,513,357,536,400,0,1,573,"[513, 357, 536, 400]",0.8973363041877747
1943,12_10_21,800,800,ship,649,146,661,177,0,1,572,"[649, 146, 661, 177]",0.5694835782051086
1944,12_10_21,800,800,ship,112,1,125,17,0,1,574,"[112, 1, 125, 17]",0.5382883548736572
1945,12_12_5,800,800,ship,157,581,179,616,0,1,683,"[157, 581, 179, 616]",0.6297909617424011
1946,12_13_4,800,800,ship,640,478,654,500,0,1,706,"[640, 478, 654, 500]",0.547685444355011
1947,12_11_25,800,800,ship,140,149,154,192,0,1,649,"[140, 149, 154, 192]",0.574967622756958
1948,12_11_25,800,800,ship,59,305,75,345,0,1,650,"[59, 305, 75, 345]",0.7378730773925781
1949,12_11_25,800,800,ship,35,121,52,149,0,1,651,"[35, 121, 52, 149]",0.7605666518211365
1950,12_11_25,800,800,ship,12,50,31,85,0,1,652,"[12, 50, 31, 85]",0.7804358005523682
1951,12_12_23,800,800,ship,404,430,420,472,0,1,671,"[404, 430, 420, 472]",0.6212743520736694
1952,12_12_23,800,800,ship,645,637,665,680,0,1,670,"[645, 637, 665, 680]",0.7764984369277954
1953,12_11_22,800,800,ship,143,665,179,716,0,1,631,"[143, 665, 179, 716]",0.5572116374969482
1954,12_11_22,800,800,ship,343,463,375,511,0,1,630,"[343, 463, 375, 511]",0.8081439137458801
1955,12_11_22,800,800,ship,195,23,224,73,0,1,629,"[195, 23, 224, 73]",0.6768022775650024
1956,12_11_22,800,800,ship,374,254,393,295,0,1,627,"[374, 254, 393, 295]",0.8613110780715942
1957,12_11_22,800,800,ship,483,91,507,129,0,1,628,"[483, 91, 507, 129]",0.7341431975364685
1958,12_11_11,800,800,ship,584,210,602,221,0,1,613,"[584, 210, 602, 221]",0.6540465950965881
1959,11_9_10,800,800,ship,339,614,380,639,0,1,549,"[339, 614, 380, 639]",0.690062940120697
1960,11_9_15,800,800,ship,267,176,282,201,0,1,553,"[267, 176, 282, 201]",0.746971845626831
1961,12_11_23,800,800,ship,399,746,414,777,0,1,635,"[399, 746, 414, 777]",0.6246902346611023
1962,12_11_23,800,800,ship,768,589,785,625,0,1,634,"[768, 589, 785, 625]",0.7744255661964417
1963,12_11_23,800,800,ship,748,730,766,750,0,1,633,"[748, 730, 766, 750]",0.8436859846115112
1964,12_14_16,800,800,ship,546,408,556,426,0,1,708,"[546, 408, 556, 426]",0.5574153065681458
1965,12_10_18,800,800,ship,662,1,679,31,0,1,567,"[662, 1, 679, 31]",0.6295810341835022
1966,12_10_18,800,800,ship,708,129,737,153,0,1,568,"[708, 129, 737, 153]",0.5917243957519531
1967,12_11_24,800,800,ship,172,727,204,776,0,1,643,"[172, 727, 204, 776]",0.8394038677215576
1968,12_11_24,800,800,ship,186,457,208,505,0,1,636,"[186, 457, 208, 505]",0.7939707040786743
1969,12_11_24,800,800,ship,461,585,485,624,0,1,640,"[461, 585, 485, 624]",0.7941209673881531
1970,12_11_24,800,800,ship,563,693,576,715,0,1,644,"[563, 693, 576, 715]",0.5689698457717896
1971,12_11_24,800,800,ship,546,523,558,539,0,1,646,"[546, 523, 558, 539]",0.8694743514060974
1972,12_11_24,800,800,ship,363,296,388,344,0,1,647,"[363, 296, 388, 344]",0.6135703921318054
1973,12_11_24,800,800,ship,490,159,510,203,0,1,638,"[490, 159, 510, 203]",0.9129912853240967
1974,12_11_24,800,800,ship,520,373,551,404,0,1,639,"[520, 373, 551, 404]",0.7160184383392334
1975,12_11_24,800,800,ship,695,147,708,172,0,1,648,"[695, 147, 708, 172]",0.6252981424331665
1976,12_11_24,800,800,ship,698,278,711,295,0,1,645,"[698, 278, 711, 295]",0.7897843718528748
1977,12_11_24,800,800,ship,393,1,408,23,0,1,637,"[393, 1, 408, 23]",0.6086563467979431
1978,12_11_24,800,800,ship,56,112,91,141,0,1,641,"[56, 112, 91, 141]",0.5823858380317688
1979,12_11_24,800,800,ship,6,319,25,350,0,1,642,"[6, 319, 25, 350]",0.649075448513031
1980,12_12_24,800,800,ship,81,292,110,327,0,1,672,"[81, 292, 110, 327]",0.6806671023368835
1981,12_12_24,800,800,ship,177,518,196,561,0,1,677,"[177, 518, 196, 561]",0.8134575486183167
1982,12_12_24,800,800,ship,354,437,381,475,0,1,676,"[354, 437, 381, 475]",0.6782052516937256
1983,12_12_24,800,800,ship,416,19,432,55,0,1,674,"[416, 19, 432, 55]",0.5973473191261292
1984,12_12_24,800,800,ship,499,186,522,222,0,1,673,"[499, 186, 522, 222]",0.9078030586242676
1985,12_12_24,800,800,ship,661,43,680,76,0,1,675,"[661, 43, 680, 76]",0.8263339996337891
1986,12_12_24,800,800,ship,744,326,768,357,0,1,678,"[744, 326, 768, 357]",0.5536509156227112
1987,12_12_24,800,800,ship,613,690,631,719,0,1,679,"[613, 690, 631, 719]",0.773662805557251
1988,12_14_15,800,800,ship,558,222,571,258,0,1,707,"[558, 222, 571, 258]",0.5080199837684631
1989,12_13_21,800,800,ship,127,701,152,740,0,1,696,"[127, 701, 152, 740]",0.8528364300727844
1990,12_13_21,800,800,ship,47,466,70,513,0,1,698,"[47, 466, 70, 513]",0.7148798704147339
1991,12_13_21,800,800,ship,84,136,96,177,0,1,699,"[84, 136, 96, 177]",0.5800511837005615
1992,12_13_21,800,800,ship,427,301,450,342,0,1,697,"[427, 301, 450, 342]",0.7188694477081299
1993,12_13_21,800,800,ship,144,24,157,64,0,1,694,"[144, 24, 157, 64]",0.5139992237091064
1994,12_13_21,800,800,ship,622,1,639,29,0,1,695,"[622, 1, 639, 29]",0.6336693167686462
1995,12_13_21,800,800,ship,201,303,210,325,0,1,700,"[201, 303, 210, 325]",0.3828737139701843
1996,12_13_19,800,800,ship,365,647,404,703,0,1,687,"[365, 647, 404, 703]",0.7150157690048218
1997,12_13_19,800,800,ship,709,287,725,335,0,1,686,"[709, 287, 725, 335]",0.6633171439170837
1998,11_9_27,800,800,ship,143,382,166,414,0,1,559,"[143, 382, 166, 414]",0.73180091381073
1999,12_11_21,800,800,ship,350,557,369,593,0,1,623,"[350, 557, 369, 593]",0.8029314279556274
2000,12_11_21,800,800,ship,435,439,455,476,0,1,618,"[435, 439, 455, 476]",0.7477196455001831
2001,12_11_21,800,800,ship,543,692,557,716,0,1,619,"[543, 692, 557, 716]",0.6629930734634399
2002,12_11_21,800,800,ship,488,331,509,357,0,1,622,"[488, 331, 509, 357]",0.853813648223877
2003,12_11_21,800,800,ship,571,579,595,606,0,1,621,"[571, 579, 595, 606]",0.6598847508430481
2004,12_11_21,800,800,ship,661,426,676,447,0,1,625,"[661, 426, 676, 447]",0.8732540011405945
2005,12_11_21,800,800,ship,753,341,777,381,0,1,626,"[753, 341, 777, 381]",0.8647237420082092
2006,12_11_21,800,800,ship,571,192,590,223,0,1,620,"[571, 192, 590, 223]",0.7994028329849243
2007,12_11_21,800,800,ship,694,50,703,71,0,1,624,"[694, 50, 703, 71]",0.4484500586986542
2008,12_12_25,800,800,ship,10,554,27,585,0,1,682,"[10, 554, 27, 585]",0.8792995810508728
2009,12_12_25,800,800,ship,164,715,187,756,0,1,681,"[164, 715, 187, 756]",0.726559042930603
2010,12_16_16,800,800,ship,291,654,310,691,0,1,730,"[291, 654, 310, 691]",0.5822275876998901
2011,12_16_16,800,800,ship,289,652,308,689,0,1,730,"[289, 652, 308, 689]",0.6349128484725952
2012,12_16_16,800,800,ship,569,772,595,800,0,1,731,"[569, 772, 595, 800]",0.8489015102386475
2013,12_13_23,800,800,ship,578,551,593,595,0,1,701,"[578, 551, 593, 595]",0.7073000073432922
2014,12_11_14,800,800,ship,145,392,182,418,0,1,614,"[145, 392, 182, 418]",0.8000524044036865
2015,12_16_19,800,800,ship,730,765,753,793,0,1,732,"[730, 765, 753, 793]",0.7370070815086365
2016,12_14_19,800,800,ship,152,391,182,417,0,1,709,"[152, 391, 182, 417]",0.6691727638244629
2017,12_14_19,800,800,ship,375,276,397,302,0,1,710,"[375, 276, 397, 302]",0.38785940408706665
2018,12_15_19,800,800,ship,703,224,724,282,0,1,722,"[703, 224, 724, 282]",0.6625893712043762
2019,12_15_19,800,800,ship,702,678,714,700,0,1,723,"[702, 678, 714, 700]",0.6501461863517761
2020,11_9_13,800,800,ship,577,396,600,421,0,1,550,"[577, 396, 600, 421]",0.7870593070983887
2021,12_13_18,800,800,ship,621,146,663,184,0,1,685,"[621, 146, 663, 184]",0.5914658308029175
2022,12_18_16,800,800,ship,97,41,123,86,0,1,753,"[97, 41, 123, 86]",0.7148815989494324
2023,12_18_16,800,800,ship,656,1,692,50,0,1,754,"[656, 1, 692, 50]",0.6898396611213684
2024,12_18_16,800,800,ship,785,56,800,93,0,1,755,"[785, 56, 800, 93]",0.6170520782470703
2025,12_15_18,800,800,ship,245,139,258,167,0,1,721,"[245, 139, 258, 167]",0.6316947340965271
2026,12_17_18,800,800,ship,109,213,136,267,0,1,740,"[109, 213, 136, 267]",0.6720336675643921
2027,12_14_20,800,800,ship,52,767,75,800,0,1,714,"[52, 767, 75, 800]",0.7631410956382751
2028,12_14_20,800,800,ship,372,206,406,261,0,1,713,"[372, 206, 406, 261]",0.7209367156028748
2029,12_14_20,800,800,ship,425,1,447,36,0,1,711,"[425, 1, 447, 36]",0.815238356590271
2030,12_14_20,800,800,ship,572,90,588,128,0,1,712,"[572, 90, 588, 128]",0.7120016813278198
2031,11_9_22,800,800,ship,644,498,663,518,0,1,557,"[644, 498, 663, 518]",0.8681032657623291
2032,11_9_23,800,800,ship,387,278,415,309,0,1,558,"[387, 278, 415, 309]",0.7128725647926331
2033,11_9_28,800,800,ship,339,518,358,546,0,1,561,"[339, 518, 358, 546]",0.6537569165229797
2034,11_9_28,800,800,ship,371,230,393,260,0,1,560,"[371, 230, 393, 260]",0.771793782711029
2035,12_15_25,800,800,ship,368,595,384,622,0,1,729,"[368, 595, 384, 622]",0.6977460980415344
2036,12_15_25,800,800,ship,726,419,740,443,0,1,728,"[726, 419, 740, 443]",0.8175333142280579
2037,12_18_14,800,800,ship,745,147,764,182,0,1,751,"[745, 147, 764, 182]",0.6099156737327576
2038,12_18_14,800,800,ship,637,682,646,693,0,1,752,"[637, 682, 646, 693]",0.5149222612380981
2039,12_12_19,800,800,ship,23,605,55,640,0,1,654,"[23, 605, 55, 640]",0.6993867754936218
2040,12_12_19,800,800,ship,86,427,103,440,0,1,656,"[86, 427, 103, 440]",0.7198666334152222
2041,12_12_19,800,800,ship,553,161,576,208,0,1,655,"[553, 161, 576, 208]",0.8187975883483887
2042,12_17_16,800,800,ship,127,55,147,84,0,1,737,"[127, 55, 147, 84]",0.7981083989143372
2043,12_17_16,800,800,ship,599,353,625,386,0,1,735,"[599, 353, 625, 386]",0.8495185375213623
2044,12_17_16,800,800,ship,426,32,456,68,0,1,736,"[426, 32, 456, 68]",0.7177125811576843
2045,12_10_24,800,800,ship,168,284,181,308,0,1,603,"[168, 284, 181, 308]",0.7421743273735046
2046,12_10_24,800,800,ship,168,384,193,420,0,1,598,"[168, 384, 193, 420]",0.873779833316803
2047,12_10_24,800,800,ship,156,765,180,799,0,1,597,"[156, 765, 180, 799]",0.7282583117485046
2048,12_10_24,800,800,ship,316,454,333,489,0,1,591,"[316, 454, 333, 489]",0.8172647953033447
2049,12_10_24,800,800,ship,379,629,400,674,0,1,594,"[379, 629, 400, 674]",0.8024309277534485
2050,12_10_24,800,800,ship,391,784,403,800,0,1,602,"[391, 784, 403, 800]",0.5893773436546326
2051,12_10_24,800,800,ship,593,707,613,745,0,1,600,"[593, 707, 613, 745]",0.7906367182731628
2052,12_10_24,800,800,ship,316,159,334,194,0,1,589,"[316, 159, 334, 194]",0.6338000893592834
2053,12_10_24,800,800,ship,443,342,466,381,0,1,590,"[443, 342, 466, 381]",0.818750262260437
2054,12_10_24,800,800,ship,577,316,601,363,0,1,596,"[577, 316, 601, 363]",0.6762358546257019
2055,12_10_24,800,800,ship,642,207,664,235,0,1,595,"[642, 207, 664, 235]",0.6718963384628296
2056,12_10_24,800,800,ship,758,434,780,460,0,1,593,"[758, 434, 780, 460]",0.7620441913604736
2057,12_10_24,800,800,ship,735,601,755,647,0,1,592,"[735, 601, 755, 647]",0.8156805634498596
2058,12_10_24,800,800,ship,782,732,800,768,0,1,601,"[782, 732, 800, 768]",0.8834399580955505
2059,12_10_24,800,800,ship,770,17,790,58,0,1,599,"[770, 17, 790, 58]",0.6633341908454895
2060,12_12_22,800,800,ship,1,402,30,448,0,1,669,"[1, 402, 30, 448]",0.526121199131012
2061,12_12_22,800,800,ship,99,124,137,171,0,1,668,"[99, 124, 137, 171]",0.39369040727615356
2062,12_13_24,800,800,ship,263,52,281,87,0,1,702,"[263, 52, 281, 87]",0.8278297185897827
2063,12_13_24,800,800,ship,637,279,657,316,0,1,703,"[637, 279, 657, 316]",0.5951771140098572
2064,11_9_9,800,800,ship,489,684,506,701,0,1,564,"[489, 684, 506, 701]",0.7159298062324524
2065,11_9_14,800,800,ship,248,372,279,410,0,1,551,"[248, 372, 279, 410]",0.6282607913017273
2066,11_9_14,800,800,ship,338,593,368,652,0,1,552,"[338, 593, 368, 652]",0.642727792263031
2067,12_12_21,800,800,ship,1,311,24,381,0,1,666,"[1, 311, 24, 381]",0.38633501529693604
2068,12_12_21,800,800,ship,193,582,225,638,0,1,662,"[193, 582, 225, 638]",0.661085307598114
2069,12_12_21,800,800,ship,329,477,357,527,0,1,661,"[329, 477, 357, 527]",0.7457859516143799
2070,12_12_21,800,800,ship,331,324,349,352,0,1,660,"[331, 324, 349, 352]",0.8194615840911865
2071,12_12_21,800,800,ship,532,391,552,411,0,1,665,"[532, 391, 552, 411]",0.6294184327125549
2072,12_12_21,800,800,ship,613,783,630,800,0,1,663,"[613, 783, 630, 800]",0.7096826434135437
2073,12_12_21,800,800,ship,459,105,476,148,0,1,658,"[459, 105, 476, 148]",0.6512576341629028
2074,12_12_21,800,800,ship,532,15,552,43,0,1,659,"[532, 15, 552, 43]",0.8964238166809082
2075,12_12_21,800,800,ship,760,49,773,76,0,1,664,"[760, 49, 773, 76]",0.742188572883606
2076,12_12_21,800,800,ship,134,345,149,368,0,1,667,"[134, 345, 149, 368]",0.7521066069602966
2077,12_12_20,800,800,ship,271,55,289,78,0,1,657,"[271, 55, 289, 78]",0.8662076592445374
2078,11_9_16,800,800,ship,529,482,556,509,0,1,554,"[529, 482, 556, 509]",0.7838666439056396
2079,12_13_25,800,800,ship,250,541,270,590,0,1,704,"[250, 541, 270, 590]",0.8025770783424377
2080,12_17_17,800,800,ship,476,218,498,259,0,1,738,"[476, 218, 498, 259]",0.8250037431716919
2081,12_17_17,800,800,ship,458,764,477,800,0,1,739,"[458, 764, 477, 800]",0.8706431984901428
2082,11_9_30,800,800,ship,393,631,407,647,1,0,0,"[393, 631, 407, 647]",0.0
2083,11_9_30,800,800,ship,591,90,609,117,1,1,563,"[591, 90, 609, 117]",0.7092719674110413
2084,11_9_30,800,800,ship,623,151,642,185,1,0,0,"[623, 151, 642, 185]",0.0
2085,11_9_30,800,800,ship,491,264,511,281,1,0,0,"[491, 264, 511, 281]",0.0
2086,12_10_25,800,800,ship,308,58,323,98,0,1,605,"[308, 58, 323, 98]",0.6454336047172546
2087,12_10_25,800,800,ship,774,19,790,35,0,1,610,"[774, 19, 790, 35]",0.7504109144210815
2088,12_10_25,800,800,ship,241,727,266,778,0,1,606,"[241, 727, 266, 778]",0.7227948307991028
2089,12_10_25,800,800,ship,301,545,317,580,0,1,609,"[301, 545, 317, 580]",0.8976871371269226
2090,12_10_25,800,800,ship,283,453,295,473,0,1,608,"[283, 453, 295, 473]",0.676642656326294
2091,12_10_25,800,800,ship,121,237,150,276,0,1,604,"[121, 237, 150, 276]",0.7818348407745361
2092,12_10_25,800,800,ship,3,365,25,392,0,1,607,"[3, 365, 25, 392]",0.799737811088562
2093,12_10_25,800,800,ship,38,271,46,290,0,1,611,"[38, 271, 46, 290]",0.7169461250305176
2094,12_5_30,800,800,ship,19,778,34,792,0,1,960,"[19, 778, 34, 792]",0.542512834072113
2095,12_5_30,800,800,ship,332,640,349,656,0,1,956,"[332, 640, 349, 656]",0.593181848526001
2096,12_5_30,800,800,ship,541,323,579,341,0,1,953,"[541, 323, 579, 341]",0.7761342525482178
2097,12_5_30,800,800,ship,675,479,690,525,0,1,957,"[675, 479, 690, 525]",0.7459540367126465
2098,12_5_30,800,800,ship,43,241,84,276,0,1,954,"[43, 241, 84, 276]",0.7083950638771057
2099,12_5_30,800,800,ship,270,60,302,84,0,1,955,"[270, 60, 302, 84]",0.5785212516784668
2100,12_5_30,800,800,ship,305,161,357,192,0,1,952,"[305, 161, 357, 192]",0.5341199636459351
2101,12_5_30,800,800,ship,670,26,684,42,0,1,958,"[670, 26, 684, 42]",0.600894570350647
2102,12_2_24,800,800,ship,202,705,216,721,1,1,789,"[202, 705, 216, 721]",0.8152454495429993
2103,12_2_24,800,800,ship,213,332,223,345,1,1,790,"[213, 332, 223, 345]",0.5343413949012756
2104,12_2_24,800,800,ship,24,304,31,317,1,1,791,"[24, 304, 31, 317]",0.5711387991905212
2105,12_2_24,800,800,ship,23,156,29,162,1,1,793,"[23, 156, 29, 162]",0.36517077684402466
2106,12_2_24,800,800,ship,59,166,64,173,1,0,0,"[59, 166, 64, 173]",0.0
2107,12_2_24,800,800,ship,64,135,70,140,1,0,0,"[64, 135, 70, 140]",0.0
2108,12_5_25,800,800,ship,764,105,783,116,0,1,897,"[764, 105, 783, 116]",0.7516759037971497
2109,12_3_17,800,800,ship,545,206,575,233,0,1,837,"[545, 206, 575, 233]",0.6980215907096863
2110,12_7_1,800,800,ship,403,529,431,544,0,1,1076,"[403, 529, 431, 544]",0.728848934173584
2111,12_6_24,800,800,ship,379,201,396,225,0,1,978,"[379, 201, 396, 225]",0.7980391383171082
2112,12_3_29,800,800,ship,362,52,378,71,1,1,870,"[362, 52, 378, 71]",0.5620099306106567
2113,12_3_29,800,800,ship,506,438,530,492,1,1,862,"[506, 438, 530, 492]",0.7034104466438293
2114,12_3_29,800,800,ship,691,476,714,509,1,1,865,"[691, 476, 714, 509]",0.5570747256278992
