,image_id,category_id,bbox,score,inshore,result,xmin,xmax,ymin,ymax,bbox2,iou,gt_id
1557,13_4_7,0,"[372.9191589355469, 446.263916015625, 12.17926025390625, 24.285888671875]",0.6185389757156371,0,0,372.9191589355469,385.0984191894531,446.263916015625,470.5498046875,"[372.9191589355469, 446.263916015625, 385.0984191894531, 470.5498046875]",0.0,0
1558,13_4_8,0,"[47.29432678222656, 787.47705078125, 25.061203002929688, 12.52294921875]",0.8325027823448181,0,1,47.29432678222656,72.35552978515625,787.47705078125,800.0,"[47.29432678222656, 787.47705078125, 72.35552978515625, 800.0]",0.6871958374977112,1154
1559,13_4_9,0,"[748.9617919921875, 560.1168212890625, 22.6932373046875, 20.5711669921875]",0.903144717216491,0,1,748.9617919921875,771.655029296875,560.1168212890625,580.68798828125,"[748.9617919921875, 560.1168212890625, 771.655029296875, 580.68798828125]",0.747144877910614,1093
1560,13_5_22,0,"[122.9200210571289, 202.1702423095703, 28.73064422607422, 17.4542236328125]",0.5402897000312801,1,0,122.9200210571289,151.65066528320312,202.1702423095703,219.6244659423828,"[122.9200210571289, 202.1702423095703, 151.65066528320312, 219.6244659423828]",0.0,0
1561,13_5_22,0,"[704.032470703125, 666.8292236328125, 9.6356201171875, 11.199951171875]",0.527847826480865,1,0,704.032470703125,713.6680908203125,666.8292236328125,678.0291748046875,"[704.032470703125, 666.8292236328125, 713.6680908203125, 678.0291748046875]",0.0,0
1562,13_5_4,0,"[681.2646484375, 598.1217651367188, 14.1708984375, 15.266845703125]",0.8888995051383971,0,1,681.2646484375,695.435546875,598.1217651367188,613.3886108398438,"[681.2646484375, 598.1217651367188, 695.435546875, 613.3886108398438]",0.7050583958625793,1122
1563,13_5_4,0,"[387.6975402832031, 558.1085815429688, 14.06524658203125, 21.9913330078125]",0.88642680644989,0,1,387.6975402832031,401.7627868652344,558.1085815429688,580.0999145507812,"[387.6975402832031, 558.1085815429688, 401.7627868652344, 580.0999145507812]",0.7162812352180481,1120
1564,13_5_4,0,"[509.1634216308594, 632.061279296875, 13.384918212890625, 15.5350341796875]",0.8858628273010251,0,1,509.1634216308594,522.54833984375,632.061279296875,647.5963134765625,"[509.1634216308594, 632.061279296875, 522.54833984375, 647.5963134765625]",0.5395960807800293,1121
1565,13_5_5,0,"[284.9222717285156, 12.286116600036621, 40.36138916015625, 25.873279571533203]",0.9677626490592951,0,1,284.9222717285156,325.2836608886719,12.286116600036621,38.159396171569824,"[284.9222717285156, 12.286116600036621, 325.2836608886719, 38.159396171569824]",0.7150103449821472,1118
1566,13_5_6,0,"[294.29583740234375, 276.0740966796875, 25.03118896484375, 27.1612548828125]",0.9636006355285641,0,1,294.29583740234375,319.3270263671875,276.0740966796875,303.2353515625,"[294.29583740234375, 276.0740966796875, 319.3270263671875, 303.2353515625]",0.688561201095581,1139
1567,13_5_7,0,"[300.3082275390625, 644.8159790039062, 39.385498046875, 29.8575439453125]",0.9702849388122551,0,1,300.3082275390625,339.6937255859375,644.8159790039062,674.6735229492188,"[300.3082275390625, 644.8159790039062, 339.6937255859375, 674.6735229492188]",0.7313100099563599,1106
1568,13_5_7,0,"[423.68670654296875, 381.7005310058594, 42.00634765625, 26.59149169921875]",0.946287930011749,0,1,423.68670654296875,465.69305419921875,381.7005310058594,408.2920227050781,"[423.68670654296875, 381.7005310058594, 465.69305419921875, 408.2920227050781]",0.6054262518882751,1107
1569,13_5_8,0,"[57.515472412109375, 0.0, 32.138946533203125, 17.658390045166016]",0.9532022476196281,0,1,57.515472412109375,89.6544189453125,0.0,17.658390045166016,"[57.515472412109375, 0.0, 89.6544189453125, 17.658390045166016]",0.782833456993103,1165
1570,13_5_9,0,"[592.492919921875, 667.8297119140625, 38.9217529296875, 23.69287109375]",0.9644632339477531,0,1,592.492919921875,631.4146728515625,667.8297119140625,691.5225830078125,"[592.492919921875, 667.8297119140625, 631.4146728515625, 691.5225830078125]",0.6205516457557678,1137
1571,13_5_9,0,"[574.7151489257812, 115.96553802490234, 12.8182373046875, 14.416954040527344]",0.8577436804771421,0,1,574.7151489257812,587.5333862304688,115.96553802490234,130.3824920654297,"[574.7151489257812, 115.96553802490234, 587.5333862304688, 130.3824920654297]",0.3842877149581909,1138
1572,13_6_10,0,"[585.065185546875, 282.5697326660156, 12.4989013671875, 11.867919921875]",0.8055619597434991,0,1,585.065185546875,597.5640869140625,282.5697326660156,294.4376525878906,"[585.065185546875, 282.5697326660156, 597.5640869140625, 294.4376525878906]",0.47982147336006165,1146
1573,13_6_17,0,"[472.61102294921875, 103.42939758300781, 18.86126708984375, 21.19403076171875]",0.9466049075126641,0,1,472.61102294921875,491.4722900390625,103.42939758300781,124.62342834472656,"[472.61102294921875, 103.42939758300781, 491.4722900390625, 124.62342834472656]",0.7962315082550049,1147
1574,13_6_19,0,"[466.6515808105469, 287.6447448730469, 13.78271484375, 14.2686767578125]",0.8892212510108941,0,1,466.6515808105469,480.4342956542969,287.6447448730469,301.9134216308594,"[466.6515808105469, 287.6447448730469, 480.4342956542969, 301.9134216308594]",0.6659868359565735,1101
1575,13_6_4,0,"[182.1372528076172, 694.0514526367188, 9.28753662109375, 12.4901123046875]",0.8057643771171571,0,1,182.1372528076172,191.42478942871094,694.0514526367188,706.5415649414062,"[182.1372528076172, 694.0514526367188, 191.42478942871094, 706.5415649414062]",0.719585120677948,1089
1576,13_6_6,0,"[160.73838806152344, 225.81707763671875, 38.516876220703125, 43.712860107421875]",0.935809552669525,0,1,160.73838806152344,199.25526428222656,225.81707763671875,269.5299377441406,"[160.73838806152344, 225.81707763671875, 199.25526428222656, 269.5299377441406]",0.747347891330719,1159
1577,13_6_8,0,"[294.523681640625, 329.1505126953125, 31.2584228515625, 21.830078125]",0.966338396072387,0,1,294.523681640625,325.7821044921875,329.1505126953125,350.9805908203125,"[294.523681640625, 329.1505126953125, 325.7821044921875, 350.9805908203125]",0.6248844861984253,1132
1578,13_6_8,0,"[149.10592651367188, 137.98089599609375, 14.433502197265625, 16.58416748046875]",0.9179552197456361,0,1,149.10592651367188,163.5394287109375,137.98089599609375,154.5650634765625,"[149.10592651367188, 137.98089599609375, 163.5394287109375, 154.5650634765625]",0.7358659505844116,1131
1579,13_7_10,0,"[548.2117309570312, 73.70624542236328, 30.198974609375, 20.325546264648438]",0.9613453149795531,0,1,548.2117309570312,578.4107055664062,73.70624542236328,94.03179168701172,"[548.2117309570312, 73.70624542236328, 578.4107055664062, 94.03179168701172]",0.6923959255218506,1129
1580,13_7_11,0,"[180.8385467529297, 626.7208862304688, 32.83447265625, 22.73681640625]",0.9610076546669001,0,1,180.8385467529297,213.6730194091797,626.7208862304688,649.4577026367188,"[180.8385467529297, 626.7208862304688, 213.6730194091797, 649.4577026367188]",0.5788393616676331,1155
1581,13_7_11,0,"[701.1547241210938, 617.3327026367188, 33.2806396484375, 31.3206787109375]",0.9602605700492851,0,1,701.1547241210938,734.4353637695312,617.3327026367188,648.6533813476562,"[701.1547241210938, 617.3327026367188, 734.4353637695312, 648.6533813476562]",0.7871135473251343,1156
1582,13_7_12,0,"[659.278076171875, 626.6439819335938, 43.454833984375, 31.395263671875]",0.9107971787452691,0,1,659.278076171875,702.73291015625,626.6439819335938,658.0392456054688,"[659.278076171875, 626.6439819335938, 702.73291015625, 658.0392456054688]",0.7310331463813782,1136
1583,13_7_13,0,"[118.88532257080078, 672.8379516601562, 36.637779235839844, 27.7349853515625]",0.9379665255546571,0,1,118.88532257080078,155.52310180664062,672.8379516601562,700.5729370117188,"[118.88532257080078, 672.8379516601562, 155.52310180664062, 700.5729370117188]",0.8364921808242798,1140
1584,13_7_23,0,"[290.60137939453125, 401.2892761230469, 14.68206787109375, 13.35504150390625]",0.8987049460411071,0,1,290.60137939453125,305.283447265625,401.2892761230469,414.6443176269531,"[290.60137939453125, 401.2892761230469, 305.283447265625, 414.6443176269531]",0.7643596529960632,1157
1585,13_7_9,0,"[439.5849304199219, 332.7923889160156, 29.245849609375, 25.3936767578125]",0.968704581260681,0,1,439.5849304199219,468.8307800292969,332.7923889160156,358.1860656738281,"[439.5849304199219, 332.7923889160156, 468.8307800292969, 358.1860656738281]",0.7902737259864807,1092
1586,13_8_10,0,"[250.67323303222656, 695.493896484375, 24.521316528320312, 22.2928466796875]",0.9650523066520691,0,1,250.67323303222656,275.1945495605469,695.493896484375,717.7867431640625,"[250.67323303222656, 695.493896484375, 275.1945495605469, 717.7867431640625]",0.582335352897644,1086
1587,13_8_11,0,"[195.78529357910156, 274.5611267089844, 13.029571533203125, 23.258056640625]",0.7899308800697321,0,0,195.78529357910156,208.8148651123047,274.5611267089844,297.8191833496094,"[195.78529357910156, 274.5611267089844, 208.8148651123047, 297.8191833496094]",0.0,0
1588,13_8_12,0,"[226.80288696289062, 759.3662719726562, 15.802337646484375, 17.794189453125]",0.9157521128654481,0,1,226.80288696289062,242.605224609375,759.3662719726562,777.1604614257812,"[226.80288696289062, 759.3662719726562, 242.605224609375, 777.1604614257812]",0.6777584552764893,1142
1589,13_8_13,0,"[299.3362121582031, 384.969970703125, 29.3626708984375, 30.13995361328125]",0.966870605945587,0,1,299.3362121582031,328.6988830566406,384.969970703125,415.10992431640625,"[299.3362121582031, 384.969970703125, 328.6988830566406, 415.10992431640625]",0.5613693594932556,1163
1590,13_8_13,0,"[138.28482055664062, 320.7769470214844, 13.02880859375, 19.55328369140625]",0.72850614786148,0,0,138.28482055664062,151.31362915039062,320.7769470214844,340.3302307128906,"[138.28482055664062, 320.7769470214844, 151.31362915039062, 340.3302307128906]",0.0,0
1591,13_8_8,0,"[558.5971069335938, 468.22137451171875, 29.5263671875, 22.50213623046875]",0.9597780704498291,0,1,558.5971069335938,588.1234741210938,468.22137451171875,490.7235107421875,"[558.5971069335938, 468.22137451171875, 588.1234741210938, 490.7235107421875]",0.4891585111618042,1100
1592,13_8_9,0,"[420.9504699707031, 405.5763244628906, 29.55584716796875, 24.31561279296875]",0.968599021434783,0,1,420.9504699707031,450.5063171386719,405.5763244628906,429.8919372558594,"[420.9504699707031, 405.5763244628906, 450.5063171386719, 429.8919372558594]",0.6150262951850891,1104
1593,13_8_9,0,"[593.9480590820312, 625.5596923828125, 30.9737548828125, 22.7655029296875]",0.9589426517486571,0,1,593.9480590820312,624.9218139648438,625.5596923828125,648.3251953125,"[593.9480590820312, 625.5596923828125, 624.9218139648438, 648.3251953125]",0.7481634616851807,1105
1594,13_9_10,0,"[611.0381469726562, 389.58880615234375, 27.18408203125, 22.78936767578125]",0.9639514088630671,0,1,611.0381469726562,638.2222290039062,389.58880615234375,412.378173828125,"[611.0381469726562, 389.58880615234375, 638.2222290039062, 412.378173828125]",0.6435620188713074,1128
1595,13_9_10,0,"[142.37542724609375, 188.70465087890625, 27.9835205078125, 26.351287841796875]",0.9608178138732911,0,1,142.37542724609375,170.35894775390625,188.70465087890625,215.05593872070312,"[142.37542724609375, 188.70465087890625, 170.35894775390625, 215.05593872070312]",0.7154238820075989,1127
1596,13_9_11,0,"[99.75167083740234, 227.03663635253906, 29.978004455566406, 24.473541259765625]",0.969120502471923,0,1,99.75167083740234,129.72967529296875,227.03663635253906,251.5101776123047,"[99.75167083740234, 227.03663635253906, 129.72967529296875, 251.5101776123047]",0.7184064984321594,1102
1597,13_9_11,0,"[4.905033111572266, 703.9647216796875, 40.56184387207031, 28.388671875]",0.947911262512207,0,1,4.905033111572266,45.46687698364258,703.9647216796875,732.3533935546875,"[4.905033111572266, 703.9647216796875, 45.46687698364258, 732.3533935546875]",0.7539420127868652,1103
1598,13_9_12,0,"[708.0963134765625, 297.81353759765625, 44.09912109375, 24.184326171875]",0.9337716698646541,0,1,708.0963134765625,752.1954345703125,297.81353759765625,321.99786376953125,"[708.0963134765625, 297.81353759765625, 752.1954345703125, 321.99786376953125]",0.7893004417419434,1117
1599,13_9_12,0,"[730.71044921875, 744.1470336914062, 14.7091064453125, 19.6478271484375]",0.7819387912750241,0,0,730.71044921875,745.4195556640625,744.1470336914062,763.7948608398438,"[730.71044921875, 744.1470336914062, 745.4195556640625, 763.7948608398438]",0.0,0
1600,13_9_14,0,"[351.0969543457031, 591.5822143554688, 30.001708984375, 24.1270751953125]",0.9668968915939331,0,1,351.0969543457031,381.0986633300781,591.5822143554688,615.7092895507812,"[351.0969543457031, 591.5822143554688, 381.0986633300781, 615.7092895507812]",0.7251330018043518,1130
1601,13_9_15,0,"[48.21733093261719, 697.8281860351562, 39.155364990234375, 36.064453125]",0.909967064857482,0,1,48.21733093261719,87.37269592285156,697.8281860351562,733.8926391601562,"[48.21733093261719, 697.8281860351562, 87.37269592285156, 733.8926391601562]",0.7997211813926697,1091
1602,13_9_18,0,"[23.33771324157715, 530.9793090820312, 23.357851028442383, 23.9239501953125]",0.9502660036087031,0,1,23.33771324157715,46.69556427001953,530.9793090820312,554.9032592773438,"[23.33771324157715, 530.9793090820312, 46.69556427001953, 554.9032592773438]",0.4831677973270416,1167
1603,13_9_29,0,"[233.2418212890625, 704.7667846679688, 23.8763427734375, 20.0020751953125]",0.695597350597381,1,0,233.2418212890625,257.1181640625,704.7667846679688,724.7688598632812,"[233.2418212890625, 704.7667846679688, 257.1181640625, 724.7688598632812]",0.0,0
1604,13_9_5,0,"[487.51800537109375, 202.35760498046875, 11.64739990234375, 13.218994140625]",0.720571875572204,0,0,487.51800537109375,499.1654052734375,202.35760498046875,215.57659912109375,"[487.51800537109375, 202.35760498046875, 499.1654052734375, 215.57659912109375]",0.0,0
1605,13_9_7,0,"[226.1956329345703, 707.5142211914062, 13.351593017578125, 13.3115234375]",0.826503932476043,0,1,226.1956329345703,239.54722595214844,707.5142211914062,720.8257446289062,"[226.1956329345703, 707.5142211914062, 239.54722595214844, 720.8257446289062]",0.5186396837234497,1088
1606,13_9_7,0,"[622.687255859375, 71.52883911132812, 8.794189453125, 11.792327880859375]",0.6632193326950071,0,0,622.687255859375,631.4814453125,71.52883911132812,83.3211669921875,"[622.687255859375, 71.52883911132812, 631.4814453125, 83.3211669921875]",0.0,0
1607,13_9_9,0,"[485.6332702636719, 709.2864990234375, 10.1279296875, 12.3807373046875]",0.664025843143463,0,0,485.6332702636719,495.7611999511719,709.2864990234375,721.667236328125,"[485.6332702636719, 709.2864990234375, 495.7611999511719, 721.667236328125]",0.0,0
1608,13_9_9,0,"[6.250983715057373, 10.066679000854492, 10.477310180664062, 11.136947631835938]",0.516273617744445,0,1,6.250983715057373,16.728293895721436,10.066679000854492,21.20362663269043,"[6.250983715057373, 10.066679000854492, 16.728293895721436, 21.20362663269043]",0.7790206670761108,1148
1609,14_10_10,0,"[744.9589233398438, 300.670654296875, 24.7576904296875, 21.0869140625]",0.96063095331192,0,1,744.9589233398438,769.7166137695312,300.670654296875,321.757568359375,"[744.9589233398438, 300.670654296875, 769.7166137695312, 321.757568359375]",0.7278810739517212,1172
1610,14_10_10,0,"[270.5850830078125, 28.03540802001953, 20.49871826171875, 22.203079223632812]",0.95829176902771,0,1,270.5850830078125,291.08380126953125,28.03540802001953,50.238487243652344,"[270.5850830078125, 28.03540802001953, 291.08380126953125, 50.238487243652344]",0.6941300630569458,1170
1611,14_10_10,0,"[650.8695678710938, 148.42337036132812, 32.74072265625, 18.5145263671875]",0.9437974095344541,0,1,650.8695678710938,683.6102905273438,148.42337036132812,166.93789672851562,"[650.8695678710938, 148.42337036132812, 683.6102905273438, 166.93789672851562]",0.9592466354370117,1171
1612,14_10_10,0,"[773.7251586914062, 398.9200744628906, 13.3944091796875, 17.71038818359375]",0.8814901113510131,0,1,773.7251586914062,787.1195678710938,398.9200744628906,416.6304626464844,"[773.7251586914062, 398.9200744628906, 787.1195678710938, 416.6304626464844]",0.5480141043663025,1173
1613,14_10_11,0,"[178.51718139648438, 40.21277618408203, 28.470306396484375, 18.247207641601562]",0.9638848304748531,0,1,178.51718139648438,206.98748779296875,40.21277618408203,58.459983825683594,"[178.51718139648438, 40.21277618408203, 206.98748779296875, 58.459983825683594]",0.7182742953300476,1133
1614,14_10_11,0,"[318.64794921875, 177.627685546875, 13.53924560546875, 14.960174560546875]",0.802594780921936,0,1,318.64794921875,332.18719482421875,177.627685546875,192.58786010742188,"[318.64794921875, 177.627685546875, 332.18719482421875, 192.58786010742188]",0.547799289226532,1134
1615,14_10_12,0,"[729.0615844726562, 281.15679931640625, 13.649658203125, 13.58367919921875]",0.899127900600433,0,1,729.0615844726562,742.7112426757812,281.15679931640625,294.740478515625,"[729.0615844726562, 281.15679931640625, 742.7112426757812, 294.740478515625]",0.5827969908714294,1169
1616,14_10_13,0,"[708.0108032226562, 134.64886474609375, 18.3138427734375, 23.179718017578125]",0.8932965993881221,0,1,708.0108032226562,726.3246459960938,134.64886474609375,157.82858276367188,"[708.0108032226562, 134.64886474609375, 726.3246459960938, 157.82858276367188]",0.6561363339424133,1113
1617,14_10_13,0,"[117.40312957763672, 717.4371948242188, 14.583351135253906, 15.9530029296875]",0.8866335153579711,0,1,117.40312957763672,131.98648071289062,717.4371948242188,733.3901977539062,"[117.40312957763672, 717.4371948242188, 131.98648071289062, 733.3901977539062]",0.7092251777648926,1108
1618,14_10_13,0,"[243.64569091796875, 627.460205078125, 12.774627685546875, 12.9259033203125]",0.8761439919471741,0,1,243.64569091796875,256.4203186035156,627.460205078125,640.3861083984375,"[243.64569091796875, 627.460205078125, 256.4203186035156, 640.3861083984375]",0.6755547523498535,1110
1619,14_10_13,0,"[121.77706909179688, 548.0957641601562, 12.985748291015625, 19.495849609375]",0.8727167844772331,0,1,121.77706909179688,134.7628173828125,548.0957641601562,567.5916137695312,"[121.77706909179688, 548.0957641601562, 134.7628173828125, 567.5916137695312]",0.6107676029205322,1109
1620,14_10_13,0,"[211.40809631347656, 733.2813110351562, 13.252227783203125, 23.9888916015625]",0.8713639974594111,0,1,211.40809631347656,224.6603240966797,733.2813110351562,757.2702026367188,"[211.40809631347656, 733.2813110351562, 224.6603240966797, 757.2702026367188]",0.778520405292511,1111
1621,14_10_13,0,"[593.794921875, 221.3306884765625, 12.8592529296875, 11.9403076171875]",0.8507010340690611,0,1,593.794921875,606.6541748046875,221.3306884765625,233.27099609375,"[593.794921875, 221.3306884765625, 606.6541748046875, 233.27099609375]",0.7085652351379395,1114
1622,14_10_13,0,"[151.40390014648438, 136.4573974609375, 14.886199951171875, 38.289764404296875]",0.8326199650764461,0,1,151.40390014648438,166.29010009765625,136.4573974609375,174.74716186523438,"[151.40390014648438, 136.4573974609375, 166.29010009765625, 174.74716186523438]",0.6361411809921265,1112
1623,14_10_13,0,"[632.7431640625, 283.46173095703125, 12.78076171875, 12.21502685546875]",0.826148509979248,0,1,632.7431640625,645.52392578125,283.46173095703125,295.6767578125,"[632.7431640625, 283.46173095703125, 645.52392578125, 295.6767578125]",0.47031185030937195,1115
1624,14_10_13,0,"[761.9671630859375, 473.1158752441406, 12.4002685546875, 15.22808837890625]",0.6542730927467341,0,1,761.9671630859375,774.367431640625,473.1158752441406,488.3439636230469,"[761.9671630859375, 473.1158752441406, 774.367431640625, 488.3439636230469]",0.8033652305603027,1116
1625,14_10_14,0,"[103.36201477050781, 136.57073974609375, 12.674209594726562, 14.067413330078125]",0.8577276468276971,0,1,103.36201477050781,116.03622436523438,136.57073974609375,150.63815307617188,"[103.36201477050781, 136.57073974609375, 116.03622436523438, 150.63815307617188]",0.5859284400939941,1090
1626,14_11_11,0,"[200.21775817871094, 41.08839416503906, 29.35272216796875, 20.86339569091797]",0.966115951538085,0,1,200.21775817871094,229.5704803466797,41.08839416503906,61.95178985595703,"[200.21775817871094, 41.08839416503906, 229.5704803466797, 61.95178985595703]",0.7833809852600098,1158
1627,14_11_12,0,"[38.38224411010742, 375.8111877441406, 20.964569091796875, 48.79534912109375]",0.922450900077819,0,1,38.38224411010742,59.3468132019043,375.8111877441406,424.6065368652344,"[38.38224411010742, 375.8111877441406, 59.3468132019043, 424.6065368652344]",0.8173241019248962,1143
1628,14_11_13,0,"[288.04058837890625, 455.10052490234375, 19.6341552734375, 17.35577392578125]",0.9327999353408811,0,1,288.04058837890625,307.67474365234375,455.10052490234375,472.456298828125,"[288.04058837890625, 455.10052490234375, 307.67474365234375, 472.456298828125]",0.679982602596283,1087
1629,14_11_3,0,"[567.4033203125, 632.8311767578125, 8.937744140625, 10.798828125]",0.7820670008659361,1,1,567.4033203125,576.341064453125,632.8311767578125,643.6300048828125,"[567.4033203125, 632.8311767578125, 576.341064453125, 643.6300048828125]",0.6895013451576233,1267
1630,14_11_4,0,"[169.5521240234375, 304.0496520996094, 18.2974853515625, 49.693603515625]",0.74521654844284,1,1,169.5521240234375,187.849609375,304.0496520996094,353.7432556152344,"[169.5521240234375, 304.0496520996094, 187.849609375, 353.7432556152344]",0.25405049324035645,81
1631,14_11_5,0,"[412.50799560546875, 693.4920043945312, 11.57037353515625, 14.0506591796875]",0.681930661201477,0,1,412.50799560546875,424.078369140625,693.4920043945312,707.5426635742188,"[412.50799560546875, 693.4920043945312, 424.078369140625, 707.5426635742188]",0.4920915365219116,101
1632,14_11_8,0,"[280.2474365234375, 73.1786880493164, 21.71112060546875, 40.59107971191406]",0.9408107399940491,0,1,280.2474365234375,301.95855712890625,73.1786880493164,113.76976776123047,"[280.2474365234375, 73.1786880493164, 301.95855712890625, 113.76976776123047]",0.798258900642395,1227
1633,14_11_8,0,"[666.584228515625, 253.2122802734375, 17.634033203125, 20.5804443359375]",0.9271140098571771,0,1,666.584228515625,684.21826171875,253.2122802734375,273.792724609375,"[666.584228515625, 253.2122802734375, 684.21826171875, 273.792724609375]",0.7328187227249146,1228
1634,14_12_10,0,"[138.35736083984375, 280.59765625, 26.662445068359375, 53.09454345703125]",0.892094671726226,0,1,138.35736083984375,165.01980590820312,280.59765625,333.69219970703125,"[138.35736083984375, 280.59765625, 165.01980590820312, 333.69219970703125]",0.7770389914512634,1201
1635,14_12_14,0,"[345.6380615234375, 331.6583557128906, 14.57763671875, 17.83355712890625]",0.6067508459091181,0,0,345.6380615234375,360.2156982421875,331.6583557128906,349.4919128417969,"[345.6380615234375, 331.6583557128906, 360.2156982421875, 349.4919128417969]",0.0,0
1636,14_12_4,0,"[164.38291931152344, 77.45209503173828, 34.434661865234375, 22.508453369140625]",0.7592422366142271,1,1,164.38291931152344,198.8175811767578,77.45209503173828,99.9605484008789,"[164.38291931152344, 77.45209503173828, 198.8175811767578, 99.9605484008789]",0.028561362996697426,53
1637,14_12_7,0,"[710.3370971679688, 191.65655517578125, 11.8170166015625, 15.5906982421875]",0.8576217293739311,0,1,710.3370971679688,722.1541137695312,191.65655517578125,207.24725341796875,"[710.3370971679688, 191.65655517578125, 722.1541137695312, 207.24725341796875]",0.564494788646698,1200
1638,14_12_7,0,"[356.4298095703125, 347.016357421875, 10.956787109375, 12.0177001953125]",0.5749875903129571,0,1,356.4298095703125,367.3865966796875,347.016357421875,359.0340576171875,"[356.4298095703125, 347.016357421875, 367.3865966796875, 359.0340576171875]",0.4331427216529846,1199
1639,14_12_8,0,"[241.88076782226562, 658.8643798828125, 16.638031005859375, 32.4017333984375]",0.9185158014297481,0,1,241.88076782226562,258.518798828125,658.8643798828125,691.26611328125,"[241.88076782226562, 658.8643798828125, 258.518798828125, 691.26611328125]",0.6542717814445496,1277
1640,14_13_10,0,"[76.9046630859375, 637.1627197265625, 18.647613525390625, 47.070068359375]",0.8828938007354731,0,1,76.9046630859375,95.55227661132812,637.1627197265625,684.2327880859375,"[76.9046630859375, 637.1627197265625, 95.55227661132812, 684.2327880859375]",0.7062980532646179,1276
1641,14_13_12,0,"[58.2054328918457, 243.3718719482422, 26.528736114501953, 27.747695922851562]",0.9651678800582881,0,1,58.2054328918457,84.73416900634766,243.3718719482422,271.11956787109375,"[58.2054328918457, 243.3718719482422, 84.73416900634766, 271.11956787109375]",0.8524416089057922,1254
1642,14_13_6,0,"[0.0, 448.3292541503906, 9.110871315002441, 24.94512939453125]",0.568370044231414,0,1,0.0,9.110871315002441,448.3292541503906,473.2743835449219,"[0.0, 448.3292541503906, 9.110871315002441, 473.2743835449219]",0.37681081891059875,1232
1643,14_13_7,0,"[465.4458923339844, 551.5675048828125, 16.40997314453125, 34.30859375]",0.919160902500152,0,1,465.4458923339844,481.8558654785156,551.5675048828125,585.8760986328125,"[465.4458923339844, 551.5675048828125, 481.8558654785156, 585.8760986328125]",0.9168184995651245,1265
1644,14_14_10,0,"[686.3577880859375, 563.0635986328125, 27.9664306640625, 18.1419677734375]",0.9649356007575981,0,1,686.3577880859375,714.32421875,563.0635986328125,581.20556640625,"[686.3577880859375, 563.0635986328125, 714.32421875, 581.20556640625]",0.736661434173584,1235
1645,14_14_10,0,"[232.5838165283203, 533.9302978515625, 17.4893798828125, 17.4857177734375]",0.64187079668045,0,1,232.5838165283203,250.0731964111328,533.9302978515625,551.416015625,"[232.5838165283203, 533.9302978515625, 250.0731964111328, 551.416015625]",0.6571272015571594,1236
1646,14_14_11,0,"[187.01800537109375, 4.317256927490234, 16.727264404296875, 36.39470672607422]",0.9319466352462761,0,1,187.01800537109375,203.74526977539062,4.317256927490234,40.71196365356445,"[187.01800537109375, 4.317256927490234, 203.74526977539062, 40.71196365356445]",0.7237080931663513,52
1647,14_14_12,0,"[253.85829162597656, 637.5537719726562, 12.347763061523438, 16.3480224609375]",0.503548622131347,0,1,253.85829162597656,266.2060546875,637.5537719726562,653.9017944335938,"[253.85829162597656, 637.5537719726562, 266.2060546875, 653.9017944335938]",0.8619208335876465,1264
1648,14_14_14,0,"[211.26736450195312, 570.843994140625, 30.97027587890625, 23.270263671875]",0.9272498488426201,0,1,211.26736450195312,242.23764038085938,570.843994140625,594.1142578125,"[211.26736450195312, 570.843994140625, 242.23764038085938, 594.1142578125]",0.7625644207000732,1251
1649,14_14_5,0,"[775.9719848632812, 251.83010864257812, 13.3671875, 12.579345703125]",0.903213798999786,0,1,775.9719848632812,789.3391723632812,251.83010864257812,264.4094543457031,"[775.9719848632812, 251.83010864257812, 789.3391723632812, 264.4094543457031]",0.747921884059906,79
1650,14_14_5,0,"[387.4278869628906, 710.817138671875, 13.1754150390625, 16.968994140625]",0.8757696747779841,0,1,387.4278869628906,400.6033020019531,710.817138671875,727.7861328125,"[387.4278869628906, 710.817138671875, 400.6033020019531, 727.7861328125]",0.7677070498466492,78
1651,14_14_6,0,"[71.10126495361328, 147.76058959960938, 31.076400756835938, 27.119537353515625]",0.971861958503723,0,1,71.10126495361328,102.17766571044922,147.76058959960938,174.880126953125,"[71.10126495361328, 147.76058959960938, 102.17766571044922, 174.880126953125]",0.8575765490531921,1178
1652,14_14_6,0,"[500.7303466796875, 266.1177978515625, 21.514404296875, 26.31304931640625]",0.9565288424491881,0,1,500.7303466796875,522.2447509765625,266.1177978515625,292.43084716796875,"[500.7303466796875, 266.1177978515625, 522.2447509765625, 292.43084716796875]",0.810076117515564,1182
1653,14_14_6,0,"[173.88153076171875, 65.50817108154297, 32.7877197265625, 19.633743286132812]",0.9540376663208001,0,1,173.88153076171875,206.66925048828125,65.50817108154297,85.14191436767578,"[173.88153076171875, 65.50817108154297, 206.66925048828125, 85.14191436767578]",0.9256740212440491,1179
1654,14_14_6,0,"[113.08486938476562, 543.4219970703125, 18.709579467773438, 16.5078125]",0.9526844024658201,0,1,113.08486938476562,131.79444885253906,543.4219970703125,559.9298095703125,"[113.08486938476562, 543.4219970703125, 131.79444885253906, 559.9298095703125]",0.8220874667167664,1175
1655,14_14_6,0,"[45.2440299987793, 633.5106201171875, 17.488487243652344, 17.8697509765625]",0.9518141150474541,0,1,45.2440299987793,62.73251724243164,633.5106201171875,651.38037109375,"[45.2440299987793, 633.5106201171875, 62.73251724243164, 651.38037109375]",0.5087276101112366,1174
